origin	destination	count
27.9783-82.0084	41.8857-88.3196	33.115
27.9935-82.4091	41.8857-88.3196	17160
27.9973-81.7455	41.8857-88.3196	360.5
28.0062-82.5063	41.8857-88.3196	7
28.0138-82.1169	41.8857-88.3196	5659.2
28.017-82.1286	41.8857-88.3196	23257.4
28.021-81.9852	41.8857-88.3196	538.8
28.0412-81.9239	41.8857-88.3196	25115.2
28.0429-81.9849	41.8857-88.3196	30019.8
28.052-81.7246	41.8857-88.3196	1930
28.0689-81.8027	41.8857-88.3196	5.5
28.1015-81.6235	41.8857-88.3196	44838
28.128-82.3612	41.8857-88.3196	5.342
28.1434-82.5905	41.8857-88.3196	93.86
28.1782-81.4873	41.8857-88.3196	18128.9
28.1874-82.316	41.8857-88.3196	58.15
28.3855-81.5059	41.8857-88.3196	49.24
28.4109-81.359	41.8857-88.3196	53
28.4252-81.3035	41.8857-88.3196	1822.61
28.4635-81.3881	41.8857-88.3196	37600.3
28.4635-81.4751	41.8857-88.3196	107.368
28.4898-81.4062	41.8857-88.3196	32.55
28.5288-81.4786	41.8857-88.3196	26.984
28.576-81.4437	41.8857-88.3196	1025.7
28.5987-81.3559	41.8857-88.3196	13.32
28.6194-81.4269	41.8857-88.3196	125.4
28.6284-81.3594	41.8857-88.3196	31.149
28.6564-81.2103	41.8857-88.3196	100.767
28.6651-81.3177	41.8857-88.3196	51.847
28.6834-81.2815	41.8857-88.3196	67.918
28.7581-81.3399	41.8857-88.3196	13.87
28.7972-81.8847	41.8857-88.3196	25.15
28.804-81.2876	41.8857-88.3196	25.15
28.8064-96.9936	41.8857-88.3196	8493.1
28.8506-81.6803	41.8857-88.3196	34.2
29.0227-81.1722	41.8857-88.3196	202.88
29.0803-81.046	41.8857-88.3196	21763.4
29.0809-82.21	41.8857-88.3196	171.005
29.1055-81.0864	41.8857-88.3196	9423.81
29.1662-82.1703	41.8857-88.3196	4375.2
29.204-81.036	41.8857-88.3196	128.296
29.2129-82.1538	41.8857-88.3196	13745
29.3524-98.4322	41.8857-88.3196	16762.5
29.3979-98.4667	41.8857-88.3196	6290.53
29.4036-98.5063	41.8857-88.3196	89.765
29.4259-98.4893	41.8857-88.3196	21.72
29.4375-98.4616	41.8857-88.3196	779.4
29.4484-98.3991	41.8857-88.3196	17742
29.4943-98.4043	41.8857-88.3196	33630
29.5285-98.4922	41.8857-88.3196	282
29.5396-95.1347	41.8857-88.3196	13.32
29.5439-98.4175	41.8857-88.3196	26.02
29.5502-98.2994	41.8857-88.3196	16.43
29.5521-98.3678	41.8857-88.3196	11551
29.5643-95.5476	41.8857-88.3196	37.61
29.5813-98.4089	41.8857-88.3196	9.2
29.5817-81.2165	41.8857-88.3196	20.72
29.5967-95.4598	41.8857-88.3196	2709
29.6011-95.5177	41.8857-88.3196	15790
29.627-90.7208	41.8857-88.3196	3923.5
29.6668-95.0449	41.8857-88.3196	16.15
29.6685-95.5869	41.8857-88.3196	33.58
29.6946-91.2593	41.8857-88.3196	4606.15
29.6998-98.1075	41.8857-88.3196	79.92
29.7083-95.4836	41.8857-88.3196	21.63
29.7139-82.2959	41.8857-88.3196	11241.4
29.7344-95.5227	41.8857-88.3196	15.65
29.7416-95.56	41.8857-88.3196	7.74
29.7424-95.3073	41.8857-88.3196	2476.7
29.7473-95.4693	41.8857-88.3196	64.411
29.7492-98.1765	41.8857-88.3196	1785
29.7509-95.6125	41.8857-88.3196	103.553
29.7608-95.2604	41.8857-88.3196	4904.8
29.7726-95.4032	41.8857-88.3196	4608.1
29.7989-95.4963	41.8857-88.3196	12740
29.8019-82.4887	41.8857-88.3196	36324.1
29.8169-95.5231	41.8857-88.3196	1454.4
29.8227-90.0062	41.8857-88.3196	32.305
29.8252-95.378	41.8857-88.3196	40991.6
29.8255-95.4262	41.8857-88.3196	30.9
29.8273-95.2863	41.8857-88.3196	27770.4
29.8333-95.4764	41.8857-88.3196	1205.28
29.834-95.4342	41.8857-88.3196	20.93
29.8587-95.5724	41.8857-88.3196	15228
29.8769-97.9467	41.8857-88.3196	52.1
29.8828-95.1678	41.8857-88.3196	22.1
29.8967-95.6484	41.8857-88.3196	3490.62
29.9178-95.4414	41.8857-88.3196	38953.4
29.921-95.4956	41.8857-88.3196	2652.6
29.9236-95.5592	41.8857-88.3196	19904.4
29.9334-95.3992	41.8857-88.3196	672
29.9449-95.3415	41.8857-88.3196	4191.51
29.9517-90.1041	41.8857-88.3196	5749.74
29.9526-90.2054	41.8857-88.3196	40097.5
29.9561-81.8151	41.8857-88.3196	1282.8
29.9594-95.4969	41.8857-88.3196	13845.8
29.9619-90.1604	41.8857-88.3196	4755.96
29.9729-81.7219	41.8857-88.3196	10545.2
29.9788-95.5766	41.8857-88.3196	10.09
29.9841-90.169	41.8857-88.3196	52.104
29.9911-90.2469	41.8857-88.3196	5646.1
30.014-90.1913	41.8857-88.3196	61.769
30.077-97.8178	41.8857-88.3196	17144.7
30.1308-84.4066	41.8857-88.3196	5641.44
30.133-81.779	41.8857-88.3196	40.4
30.161-81.7292	41.8857-88.3196	2546.65
30.1708-95.1783	41.8857-88.3196	1093.5
30.1721-97.8728	41.8857-88.3196	13.995
30.1837-96.4026	41.8857-88.3196	4595.59
30.1903-97.9585	41.8857-88.3196	58.5
30.2069-81.546	41.8857-88.3196	16.91
30.2147-95.5321	41.8857-88.3196	7.9
30.2225-81.7489	41.8857-88.3196	66.085
30.2265-81.9836	41.8857-88.3196	854.75
30.2292-90.9225	41.8857-88.3196	12.6
30.2508-97.8447	41.8857-88.3196	54.72
30.2677-82.1246	41.8857-88.3196	5022
30.2729-97.6867	41.8857-88.3196	2100
30.2837-81.5836	41.8857-88.3196	31.212
30.2877-97.8022	41.8857-88.3196	26.605
30.3074-81.7204	41.8857-88.3196	16359
30.3228-81.547	41.8857-88.3196	39724
30.3296-81.8086	41.8857-88.3196	26.2
30.336-81.7251	41.8857-88.3196	23.8
30.351-81.6466	41.8857-88.3196	40977.3
30.3546-81.6911	41.8857-88.3196	24.9
30.3616-91.0904	41.8857-88.3196	6592.91
30.3726-94.3367	41.8857-88.3196	14.3
30.4015-89.7692	41.8857-88.3196	15245.4
30.4146-92.2177	41.8857-88.3196	4990
30.4256-84.2878	41.8857-88.3196	69.355
30.4258-91.0381	41.8857-88.3196	6333.2
30.4501-97.623	41.8857-88.3196	12.806
30.4534-81.5255	41.8857-88.3196	37873.1
30.4848-90.4762	41.8857-88.3196	24177.7
30.5009-86.4533	41.8857-88.3196	36.375
30.5051-90.4225	41.8857-88.3196	8127
30.5179-90.4725	41.8857-88.3196	2909.76
30.519-97.7144	41.8857-88.3196	61.641
30.5208-90.3064	41.8857-88.3196	1093.5
30.5736-84.6147	41.8857-88.3196	1921.93
30.7097-87.011	41.8857-88.3196	18.644
30.7575-86.5109	41.8857-88.3196	47.45
30.8073-83.2866	41.8857-88.3196	38288
30.8704-84.2134	41.8857-88.3196	528.64
31.0518-85.3156	41.8857-88.3196	249.802
31.0865-97.4008	41.8857-88.3196	34.535
31.0932-97.3109	41.8857-88.3196	5578.17
31.0995-97.3577	41.8857-88.3196	1093.5
31.1765-81.3802	41.8857-88.3196	18.372
31.28-86.2548	41.8857-88.3196	1032.38
31.2855-89.2799	41.8857-88.3196	34.2
31.3254-89.3793	41.8857-88.3196	22.5
31.3623-94.7611	41.8857-88.3196	2512
31.5743-90.4503	41.8857-88.3196	17622.6
31.6369-81.9084	41.8857-88.3196	12.83
31.6548-92.1287	41.8857-88.3196	1729.8
31.6784-85.8242	41.8857-88.3196	3375
31.7596-106.48	41.8857-88.3196	41261.5
31.7664-106.298	41.8857-88.3196	14.6
31.7688-106.43	41.8857-88.3196	2568.85
31.8093-106.431	41.8857-88.3196	15099.2
31.8658-102.454	41.8857-88.3196	63.308
31.9509-83.7781	41.8857-88.3196	6912
31.9776-106.605	41.8857-88.3196	3027.15
31.9862-81.2026	41.8857-88.3196	52.349
32.0687-81.0926	41.8857-88.3196	37.5
32.1035-99.1787	41.8857-88.3196	12.165
32.1595-80.7514	41.8857-88.3196	12.8
32.2165-101.453	41.8857-88.3196	5712
32.2202-82.4149	41.8857-88.3196	32021.1
32.2377-89.9351	41.8857-88.3196	28.5
32.2406-110.948	41.8857-88.3196	28.264
32.2644-95.3135	41.8857-88.3196	211.36
32.2807-90.1071	41.8857-88.3196	11833.8
32.3023-86.305	41.8857-88.3196	6714
32.3113-90.3972	41.8857-88.3196	10.034
32.3132-86.2367	41.8857-88.3196	6.84
32.3252-95.2947	41.8857-88.3196	18569.5
32.3255-90.2571	41.8857-88.3196	14335.9
32.3312-96.6196	41.8857-88.3196	40.5
32.339-86.2732	41.8857-88.3196	20.81
32.3509-97.4103	41.8857-88.3196	1093.5
32.3532-86.3604	41.8857-88.3196	1259.52
32.397-89.9847	41.8857-88.3196	42.68
32.4231-81.8068	41.8857-88.3196	10098
32.4261-93.7454	41.8857-88.3196	38556
32.485-90.1155	41.8857-88.3196	10.034
32.4908-92.1594	41.8857-88.3196	20.75
32.5264-82.9337	41.8857-88.3196	59.202
32.5269-92.1599	41.8857-88.3196	53.438
32.5744-117.056	41.8857-88.3196	63.6
32.6076-93.7526	41.8857-88.3196	2772
32.6088-117.061	41.8857-88.3196	16.29
32.6204-96.7812	41.8857-88.3196	7019.53
32.6303-97.271	41.8857-88.3196	7180.7
32.6383-83.6433	41.8857-88.3196	15.897
32.6605-85.3992	41.8857-88.3196	8460
32.6709-117.093	41.8857-88.3196	5220.2
32.6827-117.174	41.8857-88.3196	113.224
32.6947-97.0875	41.8857-88.3196	1077.6
32.6996-97.3781	41.8857-88.3196	12.165
32.715-117.125	41.8857-88.3196	61.937
32.7161-96.8399	41.8857-88.3196	34.2
32.7216-97.147	41.8857-88.3196	18190
32.7224-96.6758	41.8857-88.3196	33.2
32.7306-83.6793	41.8857-88.3196	4968
32.7369-96.8825	41.8857-88.3196	6501.41
32.746-117.167	41.8857-88.3196	20.238
32.7477-96.2892	41.8857-88.3196	1093.5
32.7537-97.0871	41.8857-88.3196	84.63
32.7599-97.0122	41.8857-88.3196	1595.26
32.7665-117.201	41.8857-88.3196	16.59
32.77-96.69	41.8857-88.3196	22554.1
32.7714-97.2915	41.8857-88.3196	6702.2
32.7864-96.8199	41.8857-88.3196	59.04
32.7876-96.7994	41.8857-88.3196	34.2
32.8003-96.7895	41.8857-88.3196	15.087
32.805-117.169	41.8857-88.3196	13.505
32.8135-79.859	41.8857-88.3196	13.009
32.818-96.8793	41.8857-88.3196	28120
32.8309-97.0478	41.8857-88.3196	31.385
32.8312-97.1459	41.8857-88.3196	3650.65
32.8345-86.6435	41.8857-88.3196	14122.4
32.8361-96.7952	41.8857-88.3196	52.04
32.8466-96.9673	41.8857-88.3196	33.18
32.8557-97.2182	41.8857-88.3196	22.5
32.8564-117.211	41.8857-88.3196	13.5
32.8584-97.1768	41.8857-88.3196	1093.5
32.868-96.8631	41.8857-88.3196	5325.32
32.8738-116.905	41.8857-88.3196	5145.75
32.8739-96.7092	41.8857-88.3196	22.81
32.8781-111.735	41.8857-88.3196	1620
32.8815-96.646	41.8857-88.3196	9
32.8954-96.8598	41.8857-88.3196	3989.99
32.9087-98.3573	41.8857-88.3196	17.965
32.9122-96.7369	41.8857-88.3196	30.309
32.9156-96.674	41.8857-88.3196	42948.2
32.9206-96.6264	41.8857-88.3196	10600
32.9226-96.8362	41.8857-88.3196	44103.7
32.927-97.2506	41.8857-88.3196	5292
32.9319-97.085	41.8857-88.3196	25.722
32.9388-96.7854	41.8857-88.3196	22.5
32.949-96.7092	41.8857-88.3196	44120
32.9604-96.8916	41.8857-88.3196	8882.3
32.9673-96.9866	41.8857-88.3196	2496
32.9695-96.7409	41.8857-88.3196	13.12
32.9736-117.037	41.8857-88.3196	5875.24
32.9988-94.6195	41.8857-88.3196	16.18
33.0002-97.2187	41.8857-88.3196	2561.04
33.0054-96.8977	41.8857-88.3196	19.089
33.0169-116.846	41.8857-88.3196	31.42
33.0201-97.0077	41.8857-88.3196	25.36
33.0224-117.107	41.8857-88.3196	64.654
33.0247-96.7404	41.8857-88.3196	22.5
33.0298-85.0745	41.8857-88.3196	1714.53
33.0332-97.0596	41.8857-88.3196	47.6
33.035-96.8049	41.8857-88.3196	136.192
33.0487-96.9932	41.8857-88.3196	1650
33.0547-96.7351	41.8857-88.3196	41.995
33.0771-96.7986	41.8857-88.3196	22.45
33.0814-96.8896	41.8857-88.3196	41723.2
33.087-97.3038	41.8857-88.3196	75.992
33.0928-96.6245	41.8857-88.3196	17
33.1432-97.0883	41.8857-88.3196	117.95
33.1438-95.601	41.8857-88.3196	2735.01
33.1438-96.8394	41.8857-88.3196	26.14
33.1938-87.5684	41.8857-88.3196	10.034
33.1954-117.282	41.8857-88.3196	9033.5
33.2122-96.6752	41.8857-88.3196	1994.07
33.2368-97.1694	41.8857-88.3196	34488
33.2617-117.01	41.8857-88.3196	13.5
33.3122-111.932	41.8857-88.3196	10260
33.3197-111.761	41.8857-88.3196	13.995
33.329-111.873	41.8857-88.3196	28.264
33.3336-111.992	41.8857-88.3196	45.505
33.3634-104.525	41.8857-88.3196	49.682
33.3912-111.841	41.8857-88.3196	34146.7
33.3933-112.029	41.8857-88.3196	2376.72
33.3941-111.929	41.8857-88.3196	7.74
33.4003-111.725	41.8857-88.3196	10.09
33.4056-86.9514	41.8857-88.3196	11718
33.4064-86.8295	41.8857-88.3196	17.61
33.4096-86.6968	41.8857-88.3196	79.29
33.4147-94.0898	41.8857-88.3196	8028.8
33.4264-112.283	41.8857-88.3196	40536
33.4309-112.385	41.8857-88.3196	3675.24
33.4354-112.2	41.8857-88.3196	36792.1
33.45-112.09	41.8857-88.3196	19749
33.4511-112.071	41.8857-88.3196	26.2
33.4514-90.6582	41.8857-88.3196	5035.5
33.4563-112.124	41.8857-88.3196	26858.5
33.4564-86.8019	41.8857-88.3196	6916.5
33.463-88.3557	41.8857-88.3196	35.41
33.4673-79.1301	41.8857-88.3196	16.58
33.4683-86.8081	41.8857-88.3196	3845.7
33.4738-85.7141	41.8857-88.3196	48.43
33.4759-82.0697	41.8857-88.3196	31.222
33.4793-86.8588	41.8857-88.3196	10260
33.4878-80.8564	41.8857-88.3196	1837.81
33.4942-111.921	41.8857-88.3196	28
33.4953-117.077	41.8857-88.3196	13.5
33.4961-112.214	41.8857-88.3196	13.995
33.4966-101.869	41.8857-88.3196	39.83
33.4981-111.986	41.8857-88.3196	32
33.512-112.142	41.8857-88.3196	28.01
33.5133-101.932	41.8857-88.3196	25.48
33.528-80.5813	41.8857-88.3196	5184
33.5446-86.9292	41.8857-88.3196	8920
33.5461-86.6696	41.8857-88.3196	31385.6
33.5498-101.826	41.8857-88.3196	3117.78
33.5657-84.5932	41.8857-88.3196	34591.1
33.5666-111.893	41.8857-88.3196	12.851
33.5686-117.253	41.8857-88.3196	42.438
33.5885-85.1062	41.8857-88.3196	2513.29
33.59-86.7671	41.8857-88.3196	8433
33.5913-85.8357	41.8857-88.3196	8451
33.5941-112.175	41.8857-88.3196	14.005
33.6028-117.713	41.8857-88.3196	52.405
33.606-111.887	41.8857-88.3196	22.96
33.6149-101.807	41.8857-88.3196	5491.96
33.6154-84.367	41.8857-88.3196	28160
33.6175-111.954	41.8857-88.3196	63.5
33.6241-112.004	41.8857-88.3196	252
33.6279-97.1364	41.8857-88.3196	43.42
33.6403-117.769	41.8857-88.3196	41.34
33.6517-85.7589	41.8857-88.3196	1790.64
33.6596-117.739	41.8857-88.3196	34.41
33.6604-117.19	41.8857-88.3196	49.35
33.6663-117.969	41.8857-88.3196	55.48
33.6772-117.909	41.8857-88.3196	77.55
33.6896-111.965	41.8857-88.3196	129.78
33.6987-112.114	41.8857-88.3196	28.264
33.7086-117.956	41.8857-88.3196	31.7
33.7242-117.906	41.8857-88.3196	65.724
33.7252-118.005	41.8857-88.3196	28.05
33.7295-84.3409	41.8857-88.3196	18576
33.7416-117.821	41.8857-88.3196	46.2
33.744-84.5603	41.8857-88.3196	1914.6
33.7457-84.3764	41.8857-88.3196	40629.6
33.747-117.862	41.8857-88.3196	15.08
33.7629-116.422	41.8857-88.3196	50
33.784-117.298	41.8857-88.3196	13.505
33.786-83.699	41.8857-88.3196	679
33.7868-84.437	41.8857-88.3196	12.6
33.7892-111.963	41.8857-88.3196	59.51
33.7975-84.6062	41.8857-88.3196	61.64
33.8018-118.186	41.8857-88.3196	3283.2
33.8238-118.267	41.8857-88.3196	6419.4
33.8319-112.063	41.8857-88.3196	4359.68
33.8355-117.874	41.8857-88.3196	22.7
33.8493-118.044	41.8857-88.3196	9.681
33.8499-84.3606	41.8857-88.3196	26.65
33.8517-84.2841	41.8857-88.3196	55.986
33.8539-84.2204	41.8857-88.3196	19.5
33.8574-83.719	41.8857-88.3196	3384
33.8591-84.5374	41.8857-88.3196	1890
33.8663-118.4	41.8857-88.3196	107.9
33.8683-118.068	41.8857-88.3196	1991.56
33.8721-84.3361	41.8857-88.3196	41.832
33.8758-84.5038	41.8857-88.3196	1003.1
33.879-84.372	41.8857-88.3196	102.4
33.8808-117.541	41.8857-88.3196	5076.91
33.8906-118.237	41.8857-88.3196	3647.1
33.8911-117.273	41.8857-88.3196	4517.57
33.8994-84.2537	41.8857-88.3196	62.434
33.9021-118.01	41.8857-88.3196	12166.7
33.9213-118.408	41.8857-88.3196	126.8
33.9221-90.5437	41.8857-88.3196	6618.2
33.9235-117.896	41.8857-88.3196	10944
33.9268-84.3388	41.8857-88.3196	71.43
33.9279-79.7643	41.8857-88.3196	5280
33.9317-84.3782	41.8857-88.3196	54507.2
33.9336-118.068	41.8857-88.3196	8532
33.9408-84.2062	41.8857-88.3196	5749.74
33.9428-84.3177	41.8857-88.3196	67.2
33.9436-117.372	41.8857-88.3196	2160
33.9456-83.4173	41.8857-88.3196	31.2
33.9584-118.12	41.8857-88.3196	8.5
33.96-118.395	41.8857-88.3196	16.59
33.979-117.336	41.8857-88.3196	4516.7
33.979-83.3642	41.8857-88.3196	6802.39
33.9912-117.371	41.8857-88.3196	141.195
33.9914-81.2505	41.8857-88.3196	13032
33.9975-118.153	41.8857-88.3196	31.7
33.9985-81.0352	41.8857-88.3196	21.48
33.9988-117.447	41.8857-88.3196	1680.36
34.0002-118.226	41.8857-88.3196	15567.3
34.0012-84.0149	41.8857-88.3196	1890
34.0184-117.854	41.8857-88.3196	12184.8
34.0206-84.1429	41.8857-88.3196	96.518
34.0216-118.392	41.8857-88.3196	42.496
34.023-118.202	41.8857-88.3196	28958.5
34.0275-84.5147	41.8857-88.3196	5749.74
34.0293-118.242	41.8857-88.3196	9678.4
34.0336-117.038	41.8857-88.3196	26.2
34.0361-117.609	41.8857-88.3196	34656.3
34.047-117.481	41.8857-88.3196	599.4
34.0504-118.212	41.8857-88.3196	12931.6
34.0527-84.0749	41.8857-88.3196	27.112
34.0766-118.039	41.8857-88.3196	5001
34.0771-118.308	41.8857-88.3196	28.25
34.08-84.2193	41.8857-88.3196	4073.45
34.0807-117.274	41.8857-88.3196	21324.5
34.0894-83.947	41.8857-88.3196	4760
34.1118-93.0558	41.8857-88.3196	30.102
34.1126-83.5825	41.8857-88.3196	34506
34.122-83.786	41.8857-88.3196	3234.14
34.127-118.052	41.8857-88.3196	57.36
34.1335-118.665	41.8857-88.3196	63.76
34.1341-118.027	41.8857-88.3196	21
34.1395-118.761	41.8857-88.3196	19.1
34.1421-79.7431	41.8857-88.3196	7920
34.1528-118.266	41.8857-88.3196	12.61
34.1765-118.433	41.8857-88.3196	30.16
34.1847-97.1265	41.8857-88.3196	29297.4
34.1957-79.8098	41.8857-88.3196	23.713
34.1982-117.358	41.8857-88.3196	14701
34.2013-79.7172	41.8857-88.3196	6600
34.2094-118.577	41.8857-88.3196	25.36
34.2171-119.177	41.8857-88.3196	26359.4
34.2354-84.1744	41.8857-88.3196	10224.7
34.2366-83.8912	41.8857-88.3196	4158
34.2537-83.7735	41.8857-88.3196	3172.5
34.2619-86.2283	41.8857-88.3196	6750
34.2829-81.6164	41.8857-88.3196	8783
34.3321-77.9055	41.8857-88.3196	0
34.3488-83.4774	41.8857-88.3196	51.335
34.3778-118.515	41.8857-88.3196	126.8
34.4065-118.562	41.8857-88.3196	16.41
34.4891-88.9997	41.8857-88.3196	3339
34.5237-82.6251	41.8857-88.3196	29.856
34.6373-77.3127	41.8857-88.3196	32.888
34.7151-86.7396	41.8857-88.3196	4228
34.7154-92.4709	41.8857-88.3196	7.125
34.7232-82.4565	41.8857-88.3196	26114.6
34.7289-118.327	41.8857-88.3196	110
34.7292-92.3402	41.8857-88.3196	9565.19
34.7369-82.946	41.8857-88.3196	25.48
34.7392-92.2776	41.8857-88.3196	1345.82
34.7417-97.2285	41.8857-88.3196	873
34.7519-92.3925	41.8857-88.3196	42715
34.7627-82.2451	41.8857-88.3196	33.1
34.7693-80.3994	41.8857-88.3196	1930
34.7772-92.1791	41.8857-88.3196	5224.14
34.7861-106.705	41.8857-88.3196	1674
34.8047-78.9594	41.8857-88.3196	12864.7
34.8175-87.6625	41.8857-88.3196	88.546
34.8256-82.341	41.8857-88.3196	10607.8
34.84-115.967	41.8857-88.3196	13.505
34.8547-92.3998	41.8857-88.3196	68.4
34.8882-81.969	41.8857-88.3196	13.87
34.9115-82.2518	41.8857-88.3196	87.666
34.9294-80.7306	41.8857-88.3196	18
34.967-92.0354	41.8857-88.3196	101.26
34.9685-89.9979	41.8857-88.3196	46.96
34.993-78.0841	41.8857-88.3196	4968.8
35.0084-80.9164	41.8857-88.3196	33273.1
35.0168-89.847	41.8857-88.3196	3144.24
35.0313-106.687	41.8857-88.3196	4539.99
35.0332-90.0113	41.8857-88.3196	16.4
35.0405-97.9472	41.8857-88.3196	37.273
35.0462-85.2988	41.8857-88.3196	133.236
35.0485-89.9243	41.8857-88.3196	24155.2
35.0506-78.8038	41.8857-88.3196	68.489
35.0512-106.743	41.8857-88.3196	13334.5
35.0545-80.8179	41.8857-88.3196	21.7
35.0746-92.4444	41.8857-88.3196	146.417
35.0782-106.617	41.8857-88.3196	39.982
35.0879-85.0601	41.8857-88.3196	6839.44
35.1005-101.806	41.8857-88.3196	7323.14
35.1009-90.7261	41.8857-88.3196	9865.66
35.1091-81.1943	41.8857-88.3196	26.2
35.1129-89.9039	41.8857-88.3196	83.53
35.1169-80.7164	41.8857-88.3196	20.55
35.1341-106.641	41.8857-88.3196	17105
35.1486-89.9748	41.8857-88.3196	46.074
35.1556-89.9231	41.8857-88.3196	4563.79
35.1574-101.861	41.8857-88.3196	42.96
35.168-85.2116	41.8857-88.3196	20.81
35.1845-78.0606	41.8857-88.3196	2089.36
35.185-83.3903	41.8857-88.3196	22.45
35.193-89.8656	41.8857-88.3196	14520
35.1964-101.803	41.8857-88.3196	660
35.1964-106.673	41.8857-88.3196	10.39
35.2064-101.839	41.8857-88.3196	14.3
35.2127-97.4867	41.8857-88.3196	10.09
35.2286-97.4563	41.8857-88.3196	38611
35.2358-80.893	41.8857-88.3196	7.168
35.2406-81.0403	41.8857-88.3196	90.4
35.249-79.5438	41.8857-88.3196	21
35.2724-89.712	41.8857-88.3196	5442.58
35.3024-78.6012	41.8857-88.3196	10368
35.3292-80.8049	41.8857-88.3196	27052.5
35.3438-97.486	41.8857-88.3196	44.9
35.357-94.3691	41.8857-88.3196	23.713
35.3771-77.9246	41.8857-88.3196	10579.2
35.3843-78.0089	41.8857-88.3196	53.229
35.3904-78.5315	41.8857-88.3196	34000
35.3907-119.186	41.8857-88.3196	13.5
35.4004-80.5657	41.8857-88.3196	11880
35.4059-99.4166	41.8857-88.3196	35.68
35.4168-97.6279	41.8857-88.3196	10260
35.4314-97.4927	41.8857-88.3196	784.8
35.4414-84.6198	41.8857-88.3196	37286.9
35.4418-97.6272	41.8857-88.3196	34.2
35.4471-97.5582	41.8857-88.3196	33662.2
35.4565-94.3458	41.8857-88.3196	19044
35.4707-86.4597	41.8857-88.3196	23631.8
35.476-97.5059	41.8857-88.3196	9.1
35.4776-80.8924	41.8857-88.3196	29
35.4815-97.6423	41.8857-88.3196	68.4
35.4846-97.5734	41.8857-88.3196	31891.3
35.4889-94.209	41.8857-88.3196	8109.87
35.4901-93.4851	41.8857-88.3196	1930
35.515-97.5311	41.8857-88.3196	7.15
35.5179-97.5728	41.8857-88.3196	57.43
35.519-97.9553	41.8857-88.3196	5712
35.5495-93.8182	41.8857-88.3196	484.12
35.5718-80.8923	41.8857-88.3196	57.14
35.5759-82.6062	41.8857-88.3196	78.51
35.5764-97.4692	41.8857-88.3196	37215.1
35.6051-82.3167	41.8857-88.3196	8411.6
35.6144-80.4312	41.8857-88.3196	41436
35.6238-97.4791	41.8857-88.3196	28296.6
35.6358-82.5599	41.8857-88.3196	5136.12
35.6534-81.2344	41.8857-88.3196	38504.6
35.6584-88.4053	41.8857-88.3196	3282.65
35.6654-80.5467	41.8857-88.3196	10368
35.6792-78.6025	41.8857-88.3196	19.33
35.6796-80.4665	41.8857-88.3196	15.25
35.6799-81.2872	41.8857-88.3196	3960
35.6931-88.8065	41.8857-88.3196	50.17
35.6967-89.0846	41.8857-88.3196	34.5
35.7161-78.6573	41.8857-88.3196	3618.38
35.7556-78.7751	41.8857-88.3196	24.995
35.7599-81.3301	41.8857-88.3196	17159.4
35.7687-77.9517	41.8857-88.3196	25.46
35.7816-83.9359	41.8857-88.3196	46.826
35.7847-83.9796	41.8857-88.3196	3470.08
35.791-86.3445	41.8857-88.3196	20186.5
35.7923-83.5605	41.8857-88.3196	28.5
35.8155-84.293	41.8857-88.3196	27956.5
35.8253-88.9022	41.8857-88.3196	17280
35.8354-84.012	41.8857-88.3196	26405.8
35.8448-90.6844	41.8857-88.3196	331.24
35.848-78.3014	41.8857-88.3196	35287.3
35.8569-80.2896	41.8857-88.3196	17680.3
35.8596-86.421	41.8857-88.3196	23869.5
35.8759-84.1261	41.8857-88.3196	17.56
35.8917-78.632	41.8857-88.3196	33.82
35.8938-86.8992	41.8857-88.3196	118.405
35.9218-86.7952	41.8857-88.3196	65.805
35.9229-84.0038	41.8857-88.3196	26.774
35.9245-77.8369	41.8857-88.3196	3343.8
35.9348-81.5448	41.8857-88.3196	11.03
35.9351-77.7708	41.8857-88.3196	1077.6
35.9712-83.9015	41.8857-88.3196	10436.1
35.9737-83.9741	41.8857-88.3196	10752
35.9738-77.8269	41.8857-88.3196	23.713
36.0176-115.054	41.8857-88.3196	54.795
36.0254-95.9295	41.8857-88.3196	10.09
36.0324-77.7864	41.8857-88.3196	11039.4
36.038-89.3861	41.8857-88.3196	0
36.0458-115.078	41.8857-88.3196	70.226
36.0466-83.9251	41.8857-88.3196	26.2
36.0582-91.8084	41.8857-88.3196	5325.32
36.0665-80.3073	41.8857-88.3196	35.265
36.0675-115.26	41.8857-88.3196	32.73
36.0711-79.7747	41.8857-88.3196	2302.76
36.0723-79.4698	41.8857-88.3196	13608
36.0751-88.2892	41.8857-88.3196	8127
36.0793-86.7258	41.8857-88.3196	12.575
36.0807-80.0244	41.8857-88.3196	1890
36.0839-79.9412	41.8857-88.3196	26151.3
36.0889-115.139	41.8857-88.3196	63.5
36.107-80.2192	41.8857-88.3196	14197
36.1121-86.7763	41.8857-88.3196	10260
36.1132-115.218	41.8857-88.3196	70.226
36.1136-83.9379	41.8857-88.3196	17.61
36.126-115.148	41.8857-88.3196	166.855
36.1313-115.323	41.8857-88.3196	45
36.137-81.1746	41.8857-88.3196	62.32
36.1409-86.7444	41.8857-88.3196	16.675
36.1474-86.3106	41.8857-88.3196	4034.69
36.1513-86.8559	41.8857-88.3196	12106.2
36.1526-86.7893	41.8857-88.3196	19.07
36.1569-95.9951	41.8857-88.3196	1744.55
36.1668-86.7817	41.8857-88.3196	26.725
36.1672-86.7678	41.8857-88.3196	4563.78
