iata,name,state,country,latitude,longitude,lineage,zipcoderegion
38.6412-120.971,Destination-Shingle Springs-CA,CA,USA,38.6412,-120.971,0,95
38.6412-121.442,Destination-Sacramento-CA,CA,USA,38.6412,-121.442,0,95
38.6415-94.3413,Destination-Harrisonville-MO,MO,USA,38.6415,-94.3413,0,64
38.6428-121.505,Destination-Sacramento-CA,CA,USA,38.6428,-121.505,0,95
38.6455-90.3289,Destination-Saint Louis-MO,MO,USA,38.6455,-90.3289,0,63
38.647-90.5392,Destination-Chesterfield-MO,MO,USA,38.647,-90.5392,0,63
38.647-90.6316,Destination-Chesterfield-MO,MO,USA,38.647,-90.6316,0,63
38.6479-86.4344,Destination-Orleans-IN,IN,USA,38.6479,-86.4344,0,47
38.6523-78.6642,Destination-New Market-VA,VA,USA,38.6523,-78.6642,0,22
38.6548-121.265,Destination-Fair Oaks-CA,CA,USA,38.6548,-121.265,0,95
38.6565-84.3281,Destination-Falmouth-KY,KY,USA,38.6565,-84.3281,0,41
38.6614-90.2843,Destination-Saint Louis-MO,MO,USA,38.6614,-90.2843,0,63
38.6628-90.2095,Destination-Saint Louis-MO,MO,USA,38.6628,-90.2095,0,63
38.6633-85.168,Destination-Carrollton-KY,KY,USA,38.6633,-85.168,0,41
38.664-90.3235,Destination-Saint Louis-MO,MO,USA,38.664,-90.3235,0,63
38.6688-87.5079,Destination-Vincennes-IN,IN,USA,38.6688,-87.5079,0,47
38.6722-77.0181,Destination-Accokeek-MD,MD,USA,38.6722,-77.0181,0,20
38.6758-90.3746,Destination-Saint Louis-MO,MO,USA,38.6758,-90.3746,0,63
38.6766-75.3927,Destination-Georgetown-DE,DE,USA,38.6766,-75.3927,0,19
38.6768-90.2401,Destination-Saint Louis-MO,MO,USA,38.6768,-90.2401,0,63
38.6843-121.069,Destination-El Dorado Hills-CA,CA,USA,38.6843,-121.069,0,95
38.6844-85.803,Destination-Scottsburg-IN,IN,USA,38.6844,-85.803,0,47
38.6851-77.448,Destination-Manassas-VA,VA,USA,38.6851,-77.448,0,20
38.6886-90.4469,Destination-Saint Louis-MO,MO,USA,38.6886,-90.4469,0,63
38.6929-90.219,Destination-Saint Louis-MO,MO,USA,38.6929,-90.219,0,63
38.6953-121.308,Destination-Citrus Heights-CA,CA,USA,38.6953,-121.308,0,95
38.6959-77.2012,Destination-Lorton-VA,VA,USA,38.6959,-77.2012,0,22
38.6972-121.809,Destination-Woodland-CA,CA,USA,38.6972,-121.809,0,95
38.7002-121.602,Destination-Sacramento-CA,CA,USA,38.7002,-121.602,0,95
38.7027-90.3611,Destination-Saint Louis-MO,MO,USA,38.7027,-90.3611,0,63
38.703-93.2323,Destination-Sedalia-MO,MO,USA,38.703,-93.2323,0,65
38.7045-80.7937,Destination-Gassaway-WV,WV,USA,38.7045,-80.7937,0,26
38.7057-75.7749,Destination-Federalsburg-MD,MD,USA,38.7057,-75.7749,0,21
38.7115-75.0968,Destination-Rehoboth Beach-DE,DE,USA,38.7115,-75.0968,0,19
38.7169-121.37,Destination-Antelope-CA,CA,USA,38.7169,-121.37,0,95
38.7209-90.1143,Destination-Granite City-IL,IL,USA,38.7209,-90.1143,0,62
38.7246-88.0866,Destination-Olney-IL,IL,USA,38.7246,-88.0866,0,62
38.7246-93.2817,Destination-Sedalia-MO,MO,USA,38.7246,-93.2817,0,65
38.7247-120.795,Destination-Placerville-CA,CA,USA,38.7247,-120.795,0,95
38.7253-90.4445,Destination-Maryland Heights-MO,MO,USA,38.7253,-90.4445,0,63
38.732-121.253,Destination-Roseville-CA,CA,USA,38.732,-121.253,0,95
38.7364-75.6081,Destination-Bridgeville-DE,DE,USA,38.7364,-75.6081,0,19
38.7382-90.339,Destination-Saint Louis-MO,MO,USA,38.7382,-90.339,0,63
38.7452-77.2354,Destination-Springfield-VA,VA,USA,38.7452,-77.2354,0,22
38.7462-75.1628,Destination-Lewes-DE,DE,USA,38.7462,-75.1628,0,19
38.7472-75.9146,Destination-Preston-MD,MD,USA,38.7472,-75.9146,0,21
38.7482-90.2186,Destination-Saint Louis-MO,MO,USA,38.7482,-90.2186,0,63
38.7495-85.8026,Destination-Austin-IN,IN,USA,38.7495,-85.8026,0,47
38.7523-77.4769,Destination-Manassas-VA,VA,USA,38.7523,-77.4769,0,20
38.7524-121.289,Destination-Roseville-CA,CA,USA,38.7524,-121.289,0,95
38.7559-89.9744,Destination-Glen Carbon-IL,IL,USA,38.7559,-89.9744,0,62
38.7573-90.4233,Destination-Bridgeton-MO,MO,USA,38.7573,-90.4233,0,63
38.7579-77.1528,Destination-Alexandria-VA,VA,USA,38.7579,-77.1528,0,22
38.7625-95.0062,Destination-Edgerton-KS,KS,USA,38.7625,-95.0062,0,66
38.7628-82.9429,Destination-Portsmouth-OH,OH,USA,38.7628,-82.9429,0,45
38.7659-112.084,Destination-Richfield-UT,UT,USA,38.7659,-112.084,0,84
38.7726-75.2867,Destination-Milton-DE,DE,USA,38.7726,-75.2867,0,19
38.7779-76.0782,Destination-Easton-MD,MD,USA,38.7779,-76.0782,0,21
38.7782-77.1856,Destination-Springfield-VA,VA,USA,38.7782,-77.1856,0,22
38.7785-90.37,Destination-Hazelwood-MO,MO,USA,38.7785,-90.37,0,63
38.7786-90.6205,Destination-Saint Peters-MO,MO,USA,38.7786,-90.6205,0,63
38.7836-97.6504,Destination-Salina-KS,KS,USA,38.7836,-97.6504,0,67
38.7841-92.2439,Destination-Ashland-MO,MO,USA,38.7841,-92.2439,0,65
38.7863-90.7212,Destination-O Fallon-MO,MO,USA,38.7863,-90.7212,0,63
38.7872-85.3803,Destination-Madison-IN,IN,USA,38.7872,-85.3803,0,47
38.7902-77.5129,Destination-Manassas-VA,VA,USA,38.7902,-77.5129,0,20
38.7923-76.781,Destination-Upper Marlboro-MD,MD,USA,38.7923,-76.781,0,20
38.7966-90.7852,Destination-Lake Saint Louis-MO,MO,USA,38.7966,-90.7852,0,63
38.7974-77.3924,Destination-Clifton-VA,VA,USA,38.7974,-77.3924,0,20
38.8016-90.3366,Destination-Florissant-MO,MO,USA,38.8016,-90.3366,0,63
38.8038-77.2082,Destination-Springfield-VA,VA,USA,38.8038,-77.2082,0,22
38.8038-81.7076,Destination-Ripley-WV,WV,USA,38.8038,-81.7076,0,25
38.8086-90.5069,Destination-Saint Charles-MO,MO,USA,38.8086,-90.5069,0,63
38.8089-90.8592,Destination-Wentzville-MO,MO,USA,38.8089,-90.8592,0,63
38.813-77.1167,Destination-Alexandria-VA,VA,USA,38.813,-77.1167,0,22
38.818-121.263,Destination-Rocklin-CA,CA,USA,38.818,-121.263,0,95
38.8189-91.17,Destination-Warrenton-MO,MO,USA,38.8189,-91.17,0,63
38.8193-89.9551,Destination-Edwardsville-IL,IL,USA,38.8193,-89.9551,0,62
38.8249-94.8992,Destination-New Century-KS,KS,USA,38.8249,-94.8992,0,66
38.8279-97.6155,Destination-Salina-KS,KS,USA,38.8279,-97.6155,0,67
38.8318-77.2888,Destination-McLean-VA,VA,USA,38.8318,-77.2888,0,22
38.8323-121.517,Destination-Pleasant Grove-CA,CA,USA,38.8323,-121.517,0,95
38.8397-76.9148,Destination-Suitland-MD,MD,USA,38.8397,-76.9148,0,20
38.8462-77.3279,Destination-Fairfax-VA,VA,USA,38.8462,-77.3279,0,22
38.8502-94.3957,Destination-Lees Summit-MO,MO,USA,38.8502,-94.3957,0,64
38.8512-77.45,Destination-Centreville-VA,VA,USA,38.8512,-77.45,0,20
38.8524-91.9581,Destination-Fulton-MO,MO,USA,38.8524,-91.9581,0,65
38.8555-76.8862,Destination-District Heights-MD,MD,USA,38.8555,-76.8862,0,20
38.8586-104.709,Destination-Colorado Springs-CO,CO,USA,38.8586,-104.709,0,80
38.8586-77.5639,Destination-Catharpin-VA,VA,USA,38.8586,-77.5639,0,20
38.8592-121.176,Destination-Penryn-CA,CA,USA,38.8592,-121.176,0,95
38.8605-94.7758,Destination-Olathe-KS,KS,USA,38.8605,-94.7758,0,66
38.8606-94.6659,Destination-Shawnee Mission-KS,KS,USA,38.8606,-94.6659,0,66
38.8653-106.966,Destination-Crested Butte-CO,CO,USA,38.8653,-106.966,0,81
38.8655-86.469,Destination-Bedford-IN,IN,USA,38.8655,-86.469,0,47
38.8787-84.6256,Destination-Walton-KY,KY,USA,38.8787,-84.6256,0,41
38.8834-77.0282,Destination-Washington-DC,DC,USA,38.8834,-77.0282,0,20
38.8835-94.525,Destination-Grandview-MO,MO,USA,38.8835,-94.525,0,64
38.8868-76.9064,Destination-Capitol Heights-MD,MD,USA,38.8868,-76.9064,0,20
38.8891-77.4363,Destination-Chantilly-VA,VA,USA,38.8891,-77.4363,0,20
38.8894-89.4099,Destination-Greenville-IL,IL,USA,38.8894,-89.4099,0,62
38.8898-94.8556,Destination-Olathe-KS,KS,USA,38.8898,-94.8556,0,66
38.8925-76.8068,Destination-Upper Marlboro-MD,MD,USA,38.8925,-76.8068,0,20
38.8933-77.0146,Destination-Washington-DC,DC,USA,38.8933,-77.0146,0,20
38.8953-77.0276,Destination-Washington-DC,DC,USA,38.8953,-77.0276,0,20
38.8964-94.5967,Destination-Kansas City-MO,MO,USA,38.8964,-94.5967,0,64
38.8973-104.701,Destination-Colorado Springs-CO,CO,USA,38.8973,-104.701,0,80
38.8987-77.0362,Destination-Washington-DC,DC,USA,38.8987,-77.0362,0,20
38.8996-94.7076,Destination-Shawnee Mission-KS,KS,USA,38.8996,-94.7076,0,66
38.8999-94.832,Destination-Olathe-KS,KS,USA,38.8999,-94.832,0,66
38.9005-94.6325,Destination-Shawnee Mission-KS,KS,USA,38.9005,-94.6325,0,66
38.9008-77.0345,Destination-Washington-DC,DC,USA,38.9008,-77.0345,0,20
38.9029-121.298,Destination-Lincoln-CA,CA,USA,38.9029,-121.298,0,95
38.9033-92.1021,Destination-Columbia-MO,MO,USA,38.9033,-92.1021,0,65
38.9045-77.0309,Destination-Washington-DC,DC,USA,38.9045,-77.0309,0,20
38.9061-90.1591,Destination-Alton-IL,IL,USA,38.9061,-90.1591,0,62
38.9068-77.0415,Destination-Washington-DC,DC,USA,38.9068,-77.0415,0,20
38.9077-77.0173,Destination-Washington-DC,DC,USA,38.9077,-77.0173,0,20
38.9087-120.01,Destination-South Lake Tahoe-CA,CA,USA,38.9087,-120.01,0,96
38.9087-94.4028,Destination-Lees Summit-MO,MO,USA,38.9087,-94.4028,0,64
38.9169-75.6134,Destination-Harrington-DE,DE,USA,38.9169,-75.6134,0,19
38.9192-77.0378,Destination-Washington-DC,DC,USA,38.9192,-77.0378,0,20
38.9201-76.889,Destination-Hyattsville-MD,MD,USA,38.9201,-76.889,0,20
38.9228-75.4145,Destination-Milford-DE,DE,USA,38.9228,-75.4145,0,19
38.9266-78.175,Destination-Front Royal-VA,VA,USA,38.9266,-78.175,0,22
38.9281-94.3239,Destination-Lees Summit-MO,MO,USA,38.9281,-94.3239,0,64
38.9288-76.9752,Destination-Washington-DC,DC,USA,38.9288,-76.9752,0,20
38.9294-94.5393,Destination-Kansas City-MO,MO,USA,38.9294,-94.5393,0,64
38.9303-84.716,Destination-Union-KY,KY,USA,38.9303,-84.716,0,41
38.9319-76.7246,Destination-Bowie-MD,MD,USA,38.9319,-76.7246,0,20
38.9323-95.2251,Destination-Lawrence-KS,KS,USA,38.9323,-95.2251,0,66
38.9358-90.778,Destination-Old Monroe-MO,MO,USA,38.9358,-90.778,0,63
38.9369-74.9653,Destination-Cape May Point-NJ,NJ,USA,38.9369,-74.9653,0,08
38.9375-76.9912,Destination-Washington-DC,DC,USA,38.9375,-76.9912,0,20
38.9387-77.222,Destination-McLean-VA,VA,USA,38.9387,-77.222,0,22
38.942-84.549,Destination-Independence-KY,KY,USA,38.942,-84.549,0,41
38.9467-76.9356,Destination-Hyattsville-MD,MD,USA,38.9467,-76.9356,0,20
38.9469-84.3865,Destination-Alexandria-KY,KY,USA,38.9469,-84.3865,0,41
38.9524-104.767,Destination-Colorado Springs-CO,CO,USA,38.9524,-104.767,0,80
38.9587-85.8992,Destination-Seymour-IN,IN,USA,38.9587,-85.8992,0,47
38.9593-94.6222,Destination-Shawnee Mission-KS,KS,USA,38.9593,-94.6222,0,66
38.961-94.7414,Destination-Shawnee Mission-KS,KS,USA,38.961,-94.7414,0,66
38.9618-94.715,Destination-Shawnee Mission-KS,KS,USA,38.9618,-94.715,0,66
38.964-76.9614,Destination-Hyattsville-MD,MD,USA,38.964,-76.9614,0,20
38.9641-76.8533,Destination-Lanham-MD,MD,USA,38.9641,-76.8533,0,20
38.9722-94.8699,Destination-Shawnee Mission-KS,KS,USA,38.9722,-94.8699,0,66
38.9736-91.5356,Destination-Montgomery City-MO,MO,USA,38.9736,-91.5356,0,63
38.9836-95.232,Destination-Lawrence-KS,KS,USA,38.9836,-95.232,0,66
38.9839-84.644,Destination-Florence-KY,KY,USA,38.9839,-84.644,0,41
38.9886-94.3647,Destination-Lees Summit-MO,MO,USA,38.9886,-94.3647,0,64
38.9919-90.9865,Destination-Troy-MO,MO,USA,38.9919,-90.9865,0,63
38.9923-94.6753,Destination-Shawnee Mission-KS,KS,USA,38.9923,-94.6753,0,66
38.9968-77.1352,Destination-Bethesda-MD,MD,USA,38.9968,-77.1352,0,20
38.9973-80.2092,Destination-Buckhannon-WV,WV,USA,38.9973,-80.2092,0,26
38.9975-76.498,Destination-Annapolis-MD,MD,USA,38.9975,-76.498,0,21
38.9995-94.631,Destination-Shawnee Mission-KS,KS,USA,38.9995,-94.631,0,66
38.9998-77.1019,Destination-Bethesda-MD,MD,USA,38.9998,-77.1019,0,20
39.0023-92.3003,Destination-Columbia-MO,MO,USA,39.0023,-92.3003,0,65
39.0043-77.4344,Destination-Sterling-VA,VA,USA,39.0043,-77.4344,0,20
39.0051-121.019,Destination-Meadow Vista-CA,CA,USA,39.0051,-121.019,0,95
39.0095-94.7392,Destination-Shawnee Mission-KS,KS,USA,39.0095,-94.7392,0,66
39.0096-119.756,Destination-Minden-NV,NV,USA,39.0096,-119.756,0,89
39.0114-75.5898,Destination-Felton-DE,DE,USA,39.0114,-75.5898,0,19
39.0117-94.8126,Destination-Shawnee Mission-KS,KS,USA,39.0117,-94.8126,0,66
39.0131-84.4942,Destination-Latonia-KY,KY,USA,39.0131,-84.4942,0,41
39.0138-84.6023,Destination-Erlanger-KY,KY,USA,39.0138,-84.6023,0,41
39.0145-92.5395,Destination-Rocheport-MO,MO,USA,39.0145,-92.5395,0,65
39.0154-95.7606,Destination-Topeka-KS,KS,USA,39.0154,-95.7606,0,66
39.0157-92.6881,Destination-New Franklin-MO,MO,USA,39.0157,-92.6881,0,65
39.0159-96.8365,Destination-Junction City-KS,KS,USA,39.0159,-96.8365,0,66
39.0166-94.2987,Destination-Blue Springs-MO,MO,USA,39.0166,-94.2987,0,64
39.0176-94.2577,Destination-Blue Springs-MO,MO,USA,39.0176,-94.2577,0,64
39.0178-74.8752,Destination-Rio Grande-NJ,NJ,USA,39.0178,-74.8752,0,08
39.0192-84.442,Destination-Newport-KY,KY,USA,39.0192,-84.442,0,41
39.0201-121.681,Destination-Yuba City-CA,CA,USA,39.0201,-121.681,0,95
39.0216-94.7811,Destination-Shawnee Mission-KS,KS,USA,39.0216,-94.7811,0,66
39.0231-94.6666,Destination-Shawnee Mission-KS,KS,USA,39.0231,-94.6666,0,66
39.0296-94.8484,Destination-Shawnee Mission-KS,KS,USA,39.0296,-94.8484,0,66
39.0335-94.5729,Destination-Kansas City-MO,MO,USA,39.0335,-94.5729,0,64
39.0342-82.6368,Destination-Jackson-OH,OH,USA,39.0342,-82.6368,0,45
39.035-94.3567,Destination-Kansas City-MO,MO,USA,39.035,-94.3567,0,64
39.0364-84.568,Destination-Ft Mitchell-KY,KY,USA,39.0364,-84.568,0,41
39.0376-94.5954,Destination-Kansas City-MO,MO,USA,39.0376,-94.5954,0,64
39.0382-78.9719,Destination-Moorefield-WV,WV,USA,39.0382,-78.9719,0,26
39.0394-89.9493,Destination-Bunker Hill-IL,IL,USA,39.0394,-89.9493,0,62
39.0408-77.0488,Destination-Silver Spring-MD,MD,USA,39.0408,-77.0488,0,20
39.0441-95.648,Destination-Topeka-KS,KS,USA,39.0441,-95.648,0,66
39.0461-83.0646,Destination-Piketon-OH,OH,USA,39.0461,-83.0646,0,45
39.0494-76.4989,Destination-Arnold-MD,MD,USA,39.0494,-76.4989,0,21
39.0509-77.1226,Destination-Rockville-MD,MD,USA,39.0509,-77.1226,0,20
39.0515-94.4966,Destination-Kansas City-MO,MO,USA,39.0515,-94.4966,0,64
39.0533-94.4061,Destination-Independence-MO,MO,USA,39.0533,-94.4061,0,64
39.0562-95.6755,Destination-Topeka-KS,KS,USA,39.0562,-95.6755,0,66
39.0565-94.5944,Destination-Kansas City-MO,MO,USA,39.0565,-94.5944,0,64
39.0593-94.6245,Destination-Kansas City-KS,KS,USA,39.0593,-94.6245,0,66
39.0602-84.9309,Destination-Aurora-IN,IN,USA,39.0602,-84.9309,0,47
39.0657-94.9045,Destination-Bonner Springs-KS,KS,USA,39.0657,-94.9045,0,66
39.0661-84.3223,Destination-Cincinnati-OH,OH,USA,39.0661,-84.3223,0,45
39.0667-94.6887,Destination-Kansas City-KS,KS,USA,39.0667,-94.6887,0,66
39.0735-94.7233,Destination-Edwardsville-KS,KS,USA,39.0735,-94.7233,0,66
39.0752-84.5206,Destination-Covington-KY,KY,USA,39.0752,-84.5206,0,41
39.0753-84.2731,Destination-Cincinnati-OH,OH,USA,39.0753,-84.2731,0,45
39.076-84.4513,Destination-Fort Thomas-KY,KY,USA,39.076,-84.4513,0,41
39.0771-95.6682,Destination-Topeka-KS,KS,USA,39.0771,-95.6682,0,66
39.0799-76.7087,Destination-Odenton-MD,MD,USA,39.0799,-76.7087,0,21
39.0805-84.6875,Destination-Hebron-KY,KY,USA,39.0805,-84.6875,0,41
39.0835-84.4868,Destination-Newport-KY,KY,USA,39.0835,-84.4868,0,41
39.085-94.6312,Destination-Kansas City-KS,KS,USA,39.085,-94.6312,0,66
39.0899-121.551,Destination-Olivehurst-CA,CA,USA,39.0899,-121.551,0,95
39.0933-84.5643,Destination-Cincinnati-OH,OH,USA,39.0933,-84.5643,0,45
39.0965-94.7495,Destination-Kansas City-KS,KS,USA,39.0965,-94.7495,0,66
39.0989-94.4145,Destination-Independence-MO,MO,USA,39.0989,-94.4145,0,64
39.103-94.6007,Destination-Kansas City-MO,MO,USA,39.103,-94.6007,0,64
39.1037-94.5731,Destination-Kansas City-MO,MO,USA,39.1037,-94.5731,0,64
39.1044-84.5077,Destination-Cincinnati-OH,OH,USA,39.1044,-84.5077,0,45
39.1052-93.1878,Destination-Marshall-MO,MO,USA,39.1052,-93.1878,0,65
39.1059-94.6133,Destination-Kansas City-KS,KS,USA,39.1059,-94.6133,0,66
39.1063-120.536,Destination-Auburn-CA,CA,USA,39.1063,-120.536,0,95
39.1107-84.5744,Destination-Cincinnati-OH,OH,USA,39.1107,-84.5744,0,45
39.1122-84.6085,Destination-Cincinnati-OH,OH,USA,39.1122,-84.6085,0,45
39.1122-94.6664,Destination-Kansas City-KS,KS,USA,39.1122,-94.6664,0,66
39.1125-108.605,Destination-Grand Junction-CO,CO,USA,39.1125,-108.605,0,81
39.1134-104.905,Destination-Palmer Lake-CO,CO,USA,39.1134,-104.905,0,80
39.1141-121.62,Destination-Yuba City-CA,CA,USA,39.1141,-121.62,0,95
39.1172-82.5481,Destination-Wellston-OH,OH,USA,39.1172,-82.5481,0,45
39.1175-77.2355,Destination-Gaithersburg-MD,MD,USA,39.1175,-77.2355,0,20
39.1217-86.5741,Destination-Bloomington-IN,IN,USA,39.1217,-86.5741,0,47
39.1253-94.5323,Destination-Kansas City-MO,MO,USA,39.1253,-94.5323,0,64
39.1264-95.733,Destination-Topeka-KS,KS,USA,39.1264,-95.733,0,66
39.1275-84.4883,Destination-Cincinnati-OH,OH,USA,39.1275,-84.4883,0,45
39.1291-84.8589,Destination-Lawrenceburg-IN,IN,USA,39.1291,-84.8589,0,47
39.1302-76.6914,Destination-Severn-MD,MD,USA,39.1302,-76.6914,0,21
39.1317-77.1498,Destination-Derwood-MD,MD,USA,39.1317,-77.1498,0,20
39.1341-76.8579,Destination-Laurel-MD,MD,USA,39.1341,-76.8579,0,20
39.1373-76.8233,Destination-Savage-MD,MD,USA,39.1373,-76.8233,0,20
39.1374-84.5411,Destination-Cincinnati-OH,OH,USA,39.1374,-84.5411,0,45
39.1379-84.4343,Destination-Cincinnati-OH,OH,USA,39.1379,-84.4343,0,45
39.1395-122.206,Destination-Williams-CA,CA,USA,39.1395,-122.206,0,95
39.1414-94.6188,Destination-Kansas City-KS,KS,USA,39.1414,-94.6188,0,66
39.144-77.2076,Destination-Bethesda-MD,MD,USA,39.144,-77.2076,0,20
39.1443-84.5199,Destination-Cincinnati-OH,OH,USA,39.1443,-84.5199,0,45
39.1448-76.7877,Destination-Jessup-MD,MD,USA,39.1448,-76.7877,0,20
39.1465-77.728,Destination-Purcellville-VA,VA,USA,39.1465,-77.728,0,20
39.1491-94.5731,Destination-Kansas City-MO,MO,USA,39.1491,-94.5731,0,64
39.152-84.3835,Destination-Cincinnati-OH,OH,USA,39.152,-84.3835,0,45
39.1521-84.489,Destination-Cincinnati-OH,OH,USA,39.1521,-84.489,0,45
39.1541-84.4309,Destination-Cincinnati-OH,OH,USA,39.1541,-84.4309,0,45
39.1542-84.6053,Destination-Cincinnati-OH,OH,USA,39.1542,-84.6053,0,45
39.1584-78.2476,Destination-Winchester-VA,VA,USA,39.1584,-78.2476,0,22
39.1602-84.6504,Destination-Cincinnati-OH,OH,USA,39.1602,-84.6504,0,45
39.1607-84.4545,Destination-Cincinnati-OH,OH,USA,39.1607,-84.4545,0,45
39.1629-83.5802,Destination-Hillsboro-OH,OH,USA,39.1629,-83.5802,0,45
39.1642-76.6306,Destination-Glen Burnie-MD,MD,USA,39.1642,-76.6306,0,21
39.1643-75.5116,Destination-Dover-DE,DE,USA,39.1643,-75.5116,0,19
39.165-94.4669,Destination-Kansas City-MO,MO,USA,39.165,-94.4669,0,64
39.1669-84.4951,Destination-Cincinnati-OH,OH,USA,39.1669,-84.4951,0,45
39.1677-76.7171,Destination-Hanover-MD,MD,USA,39.1677,-76.7171,0,21
39.1732-86.5015,Destination-Bloomington-IN,IN,USA,39.1732,-86.5015,0,47
39.1734-84.5129,Destination-Cincinnati-OH,OH,USA,39.1734,-84.5129,0,45
39.1749-94.6224,Destination-Riverside-MO,MO,USA,39.1749,-94.6224,0,64
39.175-76.8532,Destination-Columbia-MD,MD,USA,39.175,-76.8532,0,21
39.1793-91.884,Destination-Mexico-MO,MO,USA,39.1793,-91.884,0,65
39.1809-84.4188,Destination-Cincinnati-OH,OH,USA,39.1809,-84.4188,0,45
39.185-96.5693,Destination-Manhattan-KS,KS,USA,39.185,-96.5693,0,66
39.1882-86.5678,Destination-Bloomington-IN,IN,USA,39.1882,-86.5678,0,47
39.1889-84.458,Destination-Cincinnati-OH,OH,USA,39.1889,-84.458,0,45
39.1969-106.819,Destination-Aspen-CO,CO,USA,39.1969,-106.819,0,81
39.1971-76.7518,Destination-Elkridge-MD,MD,USA,39.1971,-76.7518,0,21
39.1988-76.9367,Destination-Clarksville-MD,MD,USA,39.1988,-76.9367,0,21
39.2027-94.5182,Destination-Kansas City-MO,MO,USA,39.2027,-94.5182,0,64
39.2051-84.3951,Destination-Cincinnati-OH,OH,USA,39.2051,-84.3951,0,45
39.2075-76.8253,Destination-Columbia-MD,MD,USA,39.2075,-76.8253,0,21
39.2076-84.573,Destination-Cincinnati-OH,OH,USA,39.2076,-84.573,0,45
39.2123-92.1368,Destination-Centralia-MO,MO,USA,39.2123,-92.1368,0,65
39.2154-76.8782,Destination-Columbia-MD,MD,USA,39.2154,-76.8782,0,21
39.2166-94.6999,Destination-Kansas City-MO,MO,USA,39.2166,-94.6999,0,64
39.2184-75.5848,Destination-Cheswold-DE,DE,USA,39.2184,-75.5848,0,19
39.2289-84.4571,Destination-Cincinnati-OH,OH,USA,39.2289,-84.4571,0,45
39.2322-85.8636,Destination-Columbus-IN,IN,USA,39.2322,-85.8636,0,47
39.242-120.028,Destination-Kings Beach-CA,CA,USA,39.242,-120.028,0,96
39.242-76.6771,Destination-Halethorpe-MD,MD,USA,39.242,-76.6771,0,21
39.2426-84.3604,Destination-Cincinnati-OH,OH,USA,39.2426,-84.3604,0,45
39.2426-84.5453,Destination-Cincinnati-OH,OH,USA,39.2426,-84.5453,0,45
39.2544-76.8006,Destination-Ellicott City-MD,MD,USA,39.2544,-76.8006,0,21
39.2548-74.9777,Destination-Leesburg-NJ,NJ,USA,39.2548,-74.9777,0,08
39.2579-84.77,Destination-Harrison-OH,OH,USA,39.2579,-84.77,0,45
39.2581-84.5873,Destination-Cincinnati-OH,OH,USA,39.2581,-84.5873,0,45
39.2617-94.6335,Destination-Kansas City-MO,MO,USA,39.2617,-94.6335,0,64
39.2619-77.6424,Destination-Lovettsville-VA,VA,USA,39.2619,-77.6424,0,20
39.2626-77.2913,Destination-Clarksburg-MD,MD,USA,39.2626,-77.2913,0,20
39.2632-76.5082,Destination-Dundalk-MD,MD,USA,39.2632,-76.5082,0,21
39.2644-74.6499,Destination-Marmora-NJ,NJ,USA,39.2644,-74.6499,0,08
39.2731-76.6261,Destination-Baltimore-MD,MD,USA,39.2731,-76.6261,0,21
39.2763-76.8608,Destination-Ellicott City-MD,MD,USA,39.2763,-76.8608,0,21
39.2763-84.3932,Destination-Cincinnati-OH,OH,USA,39.2763,-84.3932,0,45
39.2783-84.3305,Destination-Cincinnati-OH,OH,USA,39.2783,-84.3305,0,45
39.2816-94.7144,Destination-Kansas City-MO,MO,USA,39.2816,-94.7144,0,64
39.2821-87.1156,Destination-Clay City-IN,IN,USA,39.2821,-87.1156,0,47
39.2848-84.5294,Destination-Cincinnati-OH,OH,USA,39.2848,-84.5294,0,45
39.2849-76.6878,Destination-Baltimore-MD,MD,USA,39.2849,-76.6878,0,21
39.2866-76.6464,Destination-Baltimore-MD,MD,USA,39.2866,-76.6464,0,21
39.2886-84.4738,Destination-Cincinnati-OH,OH,USA,39.2886,-84.4738,0,45
39.29-86.7784,Destination-Spencer-IN,IN,USA,39.29,-86.7784,0,47
39.2953-76.6212,Destination-Baltimore-MD,MD,USA,39.2953,-76.6212,0,21
39.2965-76.6069,Destination-Baltimore-MD,MD,USA,39.2965,-76.6069,0,21
39.2988-94.9355,Destination-Leavenworth-KS,KS,USA,39.2988,-94.9355,0,66
39.31-76.6703,Destination-Baltimore-MD,MD,USA,39.31,-76.6703,0,21
39.3186-91.1826,Destination-Bowling Green-MO,MO,USA,39.3186,-91.1826,0,63
39.3199-74.5999,Destination-Somers Point-NJ,NJ,USA,39.3199,-74.5999,0,08
39.3244-76.7176,Destination-Gwynn Oak-MD,MD,USA,39.3244,-76.7176,0,21
39.326-76.606,Destination-Baltimore-MD,MD,USA,39.326,-76.606,0,21
39.3304-84.5528,Destination-Fairfield-OH,OH,USA,39.3304,-84.5528,0,45
39.3322-76.5036,Destination-Rosedale-MD,MD,USA,39.3322,-76.5036,0,21
39.3332-85.4758,Destination-Greensburg-IN,IN,USA,39.3332,-85.4758,0,47
39.3375-95.7553,Destination-Mayetta-KS,KS,USA,39.3375,-95.7553,0,66
