iata,name,state,country,latitude,longitude,lineage
Z63852,Origin-Holcomb-MO,MO,USA,36.3745,-90.0054,0
Z63866,Origin-Marston-MO,MO,USA,36.5217,-89.6072,0
Z63937,Origin-Ellsinore-MO,MO,USA,36.9366,-90.7502,0
Z63957,Origin-Piedmont-MO,MO,USA,37.1514,-90.6968,0
Z63965,Origin-Van Buren-MO,MO,USA,36.986,-90.9985,0
Z64020,Origin-Concordia-MO,MO,USA,38.9769,-93.5895,0
Z64024,Origin-Excelsior Springs-MO,MO,USA,39.3404,-94.226,0
Z64037,Origin-Higginsville-MO,MO,USA,39.0587,-93.7336,0
Z64050,Origin-Independence-MO,MO,USA,39.0989,-94.4144,0
Z64056,Origin-Independence-MO,MO,USA,39.1159,-94.3484,0
Z64063,Origin-Lees Summit-MO,MO,USA,38.9139,-94.3639,0
Z64082,Origin-Lees Summit-MO,MO,USA,38.8503,-94.3957,0
Z64086,Origin-Lees Summit-MO,MO,USA,38.9282,-94.3239,0
Z64101,Origin-Kansas City-MO,MO,USA,39.1031,-94.6006,0
Z64106,Origin-Kansas City-MO,MO,USA,39.1037,-94.573,0
Z64108,Origin-Kansas City-MO,MO,USA,39.0846,-94.5829,0
Z64110,Origin-Kansas City-MO,MO,USA,39.0335,-94.5728,0
Z64116,Origin-Kansas City-MO,MO,USA,39.1492,-94.5731,0
Z64117,Origin-Kansas City-MO,MO,USA,39.1653,-94.5315,0
Z64120,Origin-Kansas City-MO,MO,USA,39.1253,-94.5323,0
Z64124,Origin-Kansas City-MO,MO,USA,39.1073,-94.5398,0
Z64127,Origin-Kansas City-MO,MO,USA,39.0898,-94.5397,0
Z64150,Origin-Riverside-MO,MO,USA,39.1749,-94.6224,0
Z64151,Origin-Kansas City-MO,MO,USA,39.2157,-94.6301,0
Z64153,Origin-Kansas City-MO,MO,USA,39.2817,-94.7143,0
Z64161,Origin-Kansas City-MO,MO,USA,39.165,-94.4669,0
Z64504,Origin-Saint Joseph-MO,MO,USA,39.7077,-94.8735,0
Z64804,Origin-Joplin-MO,MO,USA,37.0473,-94.5112,0
Z64836,Origin-Carthage-MO,MO,USA,37.169,-94.3116,0
Z65013,Origin-Belle-MO,MO,USA,38.2798,-91.741,0
Z65018,Origin-California-MO,MO,USA,38.6249,-92.5643,0
Z65265,Origin-Mexico-MO,MO,USA,39.1793,-91.884,0
Z65336,Origin-Knob Noster-MO,MO,USA,38.767,-93.5671,0
Z65560,Destination-Salem-MO,MO,USA,37.6309,-91.5142,1
Z65625,Origin-Cassville-MO,MO,USA,36.6816,-93.851,0
Z65775,Origin-West Plains-MO,MO,USA,36.7192,-91.874,0
Z65802,Origin-Springfield-MO,MO,USA,37.2127,-93.3181,0
Z65803,Origin-Springfield-MO,MO,USA,37.2571,-93.2902,0
Z66012,Origin-Bonner Springs-KS,KS,USA,39.0658,-94.9045,0
Z66018,Origin-De Soto-KS,KS,USA,38.9615,-94.9767,0
Z66031,Origin-New Century-KS,KS,USA,38.8249,-94.8992,0
Z66044,Origin-Lawrence-KS,KS,USA,38.9836,-95.232,0
Z66046,Origin-Lawrence-KS,KS,USA,38.9324,-95.2251,0
Z66049,Origin-Lawrence-KS,KS,USA,38.9759,-95.3039,0
Z66061,Origin-Olathe-KS,KS,USA,38.8898,-94.8555,0
Z66062,Origin-Olathe-KS,KS,USA,38.8606,-94.7758,0
Z66085,Origin-Stilwell-KS,KS,USA,38.7987,-94.6552,0
Z66101,Origin-Kansas City-KS,KS,USA,39.1181,-94.6256,0
Z66102,Origin-Kansas City-KS,KS,USA,39.1122,-94.6664,0
Z66103,Origin-Kansas City-KS,KS,USA,39.0593,-94.6245,0
Z66105,Origin-Kansas City-KS,KS,USA,39.0851,-94.6312,0
Z66106,Origin-Kansas City-KS,KS,USA,39.0667,-94.6886,0
Z66111,Origin-Kansas City-KS,KS,USA,39.0766,-94.7901,0
Z66113,Origin-Edwardsville-KS,KS,USA,39.0736,-94.7232,0
Z66115,Origin-Kansas City-KS,KS,USA,39.1414,-94.6187,0
Z66203,Origin-Shawnee Mission-KS,KS,USA,39.0205,-94.7058,0
Z66204,Origin-Shawnee Mission-KS,KS,USA,38.9923,-94.6753,0
Z66206,Origin-Shawnee Mission-KS,KS,USA,38.9593,-94.6222,0
Z66215,Origin-Shawnee Mission-KS,KS,USA,38.9611,-94.7414,0
Z66219,Origin-Shawnee Mission-KS,KS,USA,38.9638,-94.7715,0
Z66603,Origin-Topeka-KS,KS,USA,39.0563,-95.6755,0
Z66607,Origin-Topeka-KS,KS,USA,39.0441,-95.6479,0
Z66618,Destination-Topeka-KS,KS,USA,39.1265,-95.733,1
Z66713,Origin-Baxter Springs-KS,KS,USA,37.0261,-94.7493,0
Z67005,Origin-Arkansas City-KS,KS,USA,37.0674,-97.0282,0
Z67063,Origin-Hillsboro-KS,KS,USA,38.3471,-97.2148,0
Z67107,Origin-Moundridge-KS,KS,USA,38.1934,-97.5283,0
Z67114,Origin-Newton-KS,KS,USA,38.0518,-97.3229,0
Z67117,Origin-North Newton-KS,KS,USA,38.0739,-97.3463,0
Z67201,Origin-Wichita-KS,KS,USA,37.652,-97.2589,0
Z67203,Origin-Wichita-KS,KS,USA,37.7039,-97.3623,0
Z67219,Origin-Wichita-KS,KS,USA,37.766,-97.3199,0
Z67501,Origin-Hutchinson-KS,KS,USA,38.0343,-97.9238,0
Z67504,Origin-Hutchinson-KS,KS,USA,37.9533,-98.0858,0
Z67505,Origin-South Hutchinson-KS,KS,USA,38.0272,-97.9397,0
Z67545,Origin-Hudson-KS,KS,USA,38.1514,-98.6472,0
Z67801,Origin-Dodge City-KS,KS,USA,37.7553,-100.026,0
Z67901,Origin-Liberal-KS,KS,USA,37.068,-100.928,0
Z68005,Origin-Bellevue-NE,NE,USA,41.1469,-95.9079,0
Z68025,Origin-Fremont-NE,NE,USA,41.4349,-96.4886,0
Z68026,Origin-Fremont-NE,NE,USA,41.5679,-96.6174,0
Z68102,Origin-Omaha-NE,NE,USA,41.2606,-95.9361,0
Z68106,Origin-Omaha-NE,NE,USA,41.2423,-95.9989,0
Z68107,Origin-Omaha-NE,NE,USA,41.2053,-95.9554,0
Z68108,Origin-Omaha-NE,NE,USA,41.2406,-95.9335,0
Z68110,Destination-Omaha-NE,NE,USA,41.2924,-95.9342,1
Z68112,Origin-Omaha-NE,NE,USA,41.335,-95.9592,0
Z68127,Origin-Omaha-NE,NE,USA,41.2031,-96.05,0
Z68128,Origin-La Vista-NE,NE,USA,41.1835,-96.0531,0
Z68131,Origin-Omaha-NE,NE,USA,41.2645,-95.9638,0
Z68134,Origin-Omaha-NE,NE,USA,41.2968,-96.0517,0
Z68137,Origin-Omaha-NE,NE,USA,41.2047,-96.121,0
Z68138,Origin-Omaha-NE,NE,USA,41.176,-96.1339,0
Z68152,Origin-Omaha-NE,NE,USA,41.3445,-96.0007,0
Z68333,Origin-Crete-NE,NE,USA,40.6202,-96.9609,0
Z68352,Origin-Fairbury-NE,NE,USA,40.1514,-97.2036,0
Z68501,Origin-Lincoln-NE,NE,USA,40.8652,-96.8231,0
Z68502,Origin-Lincoln-NE,NE,USA,40.7891,-96.6958,0
Z68504,Origin-Lincoln-NE,NE,USA,40.8443,-96.6556,0
Z68507,Origin-Lincoln-NE,NE,USA,40.8512,-96.6291,0
Z68512,Origin-Lincoln-NE,NE,USA,40.7449,-96.6957,0
Z68701,Origin-Norfolk-NE,NE,USA,42.0263,-97.4174,0
Z68788,Origin-West Point-NE,NE,USA,41.8411,-96.7257,0
Z68801,Origin-Grand Island-NE,NE,USA,40.9228,-98.3308,0
Z68803,Origin-Grand Island-NE,NE,USA,40.9169,-98.3874,0
Z68901,Origin-Hastings-NE,NE,USA,40.5894,-98.3813,0
Z70003,Origin-Metairie-LA,LA,USA,29.9972,-90.2137,0
Z70032,Origin-Arabi-LA,LA,USA,29.9589,-89.9989,0
Z70043,Origin-Chalmette-LA,LA,USA,29.9465,-89.9611,0
Z70052,Origin-Gramercy-LA,LA,USA,30.054,-90.6891,0
Z70053,Origin-Gretna-LA,LA,USA,29.9154,-90.0533,0
Z70062,Origin-Kenner-LA,LA,USA,29.9911,-90.2468,0
Z70087,Origin-Saint Rose-LA,LA,USA,29.9627,-90.3095,0
Z70094,Origin-Westwego-LA,LA,USA,29.9154,-90.1774,0
Z70113,Origin-New Orleans-LA,LA,USA,29.9436,-90.084,0
Z70115,Origin-New Orleans-LA,LA,USA,29.9273,-90.102,0
Z70121,Origin-New Orleans-LA,LA,USA,29.962,-90.1603,0
Z70123,Origin-New Orleans-LA,LA,USA,29.9527,-90.2053,0
Z70126,Origin-New Orleans-LA,LA,USA,30.0161,-90.0197,0
Z70127,Origin-New Orleans-LA,LA,USA,30.0335,-89.9773,0
Z70129,Origin-New Orleans-LA,LA,USA,30.0631,-89.8851,0
Z70130,Origin-New Orleans-LA,LA,USA,29.938,-90.0719,0
Z70341,Origin-Belle Rose-LA,LA,USA,30.0309,-91.0757,0
Z70346,Origin-Donaldsonville-LA,LA,USA,30.1039,-91.001,0
Z70353,Origin-Dulac-LA,LA,USA,29.3848,-90.6969,0
Z70364,Origin-Houma-LA,LA,USA,29.627,-90.7207,0
Z70391,Origin-Paincourtville-LA,LA,USA,29.9911,-91.0545,0
Z70427,Origin-Bogalusa-LA,LA,USA,30.763,-89.8777,0
Z70443,Origin-Independence-LA,LA,USA,30.6288,-90.5174,0
Z70448,Origin-Mandeville-LA,LA,USA,30.3672,-90.06,0
Z70501,Origin-Lafayette-LA,LA,USA,30.2334,-92.0096,0
Z70517,Origin-Breaux Bridge-LA,LA,USA,30.3013,-91.8616,0
Z70519,Origin-Cade-LA,LA,USA,30.0798,-91.9113,0
Z70535,Origin-Eunice-LA,LA,USA,30.4929,-92.4157,0
Z70546,Origin-Jennings-LA,LA,USA,30.2426,-92.6637,0
Z70570,Origin-Opelousas-LA,LA,USA,30.531,-92.0951,0
Z70577,Origin-Port Barre-LA,LA,USA,30.5492,-91.93,0
Z70582,Origin-Saint Martinville-LA,LA,USA,30.1486,-91.8003,0
Z70586,Origin-Ville Platte-LA,LA,USA,30.7107,-92.3062,0
Z70737,Origin-Gonzales-LA,LA,USA,30.2292,-90.9225,0
Z70760,Origin-New Roads-LA,LA,USA,30.7004,-91.4403,0
Z70776,Origin-Saint Gabriel-LA,LA,USA,30.2647,-91.0959,0
Z70805,Origin-Baton Rouge-LA,LA,USA,30.4857,-91.156,0
Z70806,Origin-Baton Rouge-LA,LA,USA,30.445,-91.138,0
Z70821,Origin-Baton Rouge-LA,LA,USA,30.4613,-91.0447,0
Z71019,Origin-Coushatta-LA,LA,USA,32.0501,-93.3193,0
Z71033,Origin-Greenwood-LA,LA,USA,32.4531,-93.9968,0
Z71101,Origin-Shreveport-LA,LA,USA,32.5054,-93.7486,0
Z71109,Origin-Shreveport-LA,LA,USA,32.4745,-93.8001,0
Z71203,Origin-Monroe-LA,LA,USA,32.5471,-92.0438,0
Z71232,Origin-Delhi-LA,LA,USA,32.4387,-91.508,0
Z71457,Origin-Natchitoches-LA,LA,USA,31.7513,-93.0902,0
Z71742,Origin-Fordyce-AR,AR,USA,33.8342,-92.4341,0
Z71852,Origin-Nashville-AR,AR,USA,33.9856,-93.8521,0
Z71901,Origin-Hot Springs National Park-AR,AR,USA,34.5065,-93.0194,0
Z71902,Origin-Hot Springs National Park-AR,AR,USA,34.5814,-93.0993,0
Z71909,Origin-Hot Springs Village-AR,AR,USA,34.6577,-92.9811,0
Z71913,Origin-Hot Springs National Park-AR,AR,USA,34.4707,-93.088,0
Z72042,Origin-De Witt-AR,AR,USA,34.2833,-91.3251,0
Z72110,Origin-Morrilton-AR,AR,USA,35.1566,-92.7586,0
Z72114,Origin-North Little Rock-AR,AR,USA,34.764,-92.2645,0
Z72115,Origin-North Little Rock-AR,AR,USA,34.7519,-92.3924,0
Z72117,Destination-North Little Rock-AR,AR,USA,34.7773,-92.1791,1
Z72160,Origin-Stuttgart-AR,AR,USA,34.4799,-91.5384,0
Z72204,Origin-Little Rock-AR,AR,USA,34.7292,-92.3401,0
Z72206,Origin-Little Rock-AR,AR,USA,34.6908,-92.2686,0
Z72209,Origin-Little Rock-AR,AR,USA,34.6742,-92.3555,0
Z72214,Origin-Little Rock-AR,AR,USA,34.7622,-92.2282,0
Z72301,Origin-West Memphis-AR,AR,USA,35.15,-90.1763,0
Z72401,Origin-Jonesboro-AR,AR,USA,35.8448,-90.6844,0
Z72601,Origin-Harrison-AR,AR,USA,36.237,-93.0934,0
Z72616,Origin-Berryville-AR,AR,USA,36.3508,-93.5632,0
Z72701,Origin-Fayetteville-AR,AR,USA,36.0405,-94.1337,0
Z72756,Origin-Rogers-AR,AR,USA,36.3423,-94.0714,0
Z72761,Origin-Siloam Springs-AR,AR,USA,36.18,-94.502,0
Z72764,Origin-Springdale-AR,AR,USA,36.1824,-94.1081,0
Z72774,Origin-West Fork-AR,AR,USA,35.8963,-94.1966,0
Z72801,Origin-Russellville-AR,AR,USA,35.2785,-93.1367,0
Z72802,Origin-Russellville-AR,AR,USA,35.3089,-93.109,0
Z72830,Origin-Clarksville-AR,AR,USA,35.4902,-93.485,0
Z72833,Origin-Danville-AR,AR,USA,35.0441,-93.4194,0
Z72901,Origin-Fort Smith-AR,AR,USA,35.3739,-94.4137,0
Z72904,Origin-Fort Smith-AR,AR,USA,35.4062,-94.3909,0
Z72956,Origin-Van Buren-AR,AR,USA,35.4566,-94.3458,0
Z73010,Origin-Blanchard-OK,OK,USA,35.1184,-97.6638,0
Z73030,Origin-Davis-OK,OK,USA,34.486,-97.1474,0
Z73036,Origin-El Reno-OK,OK,USA,35.5191,-97.9553,0
Z73069,Origin-Norman-OK,OK,USA,35.2287,-97.4563,0
Z73072,Origin-Norman-OK,OK,USA,35.2127,-97.4867,0
Z73099,Origin-Yukon-OK,OK,USA,35.5062,-97.7481,0
Z73106,Origin-Oklahoma City-OK,OK,USA,35.4824,-97.5349,0
Z73108,Origin-Oklahoma City-OK,OK,USA,35.4472,-97.5582,0
Z73109,Origin-Oklahoma City-OK,OK,USA,35.4337,-97.5249,0
Z73114,Destination-Oklahoma City-OK,OK,USA,35.5688,-97.5254,1
Z73116,Origin-Oklahoma City-OK,OK,USA,35.5449,-97.5563,0
Z73125,Origin-Oklahoma City-OK,OK,USA,35.4655,-97.5218,0
Z73127,Origin-Oklahoma City-OK,OK,USA,35.4815,-97.6422,0
Z73131,Destination-Oklahoma City-OK,OK,USA,35.5765,-97.4692,1
Z73137,Origin-Oklahoma City-OK,OK,USA,35.5514,-97.4075,0
Z73149,Origin-Oklahoma City-OK,OK,USA,35.3954,-97.4969,0
Z73179,Origin-Oklahoma City-OK,OK,USA,35.4169,-97.6279,0
Z73401,Origin-Ardmore-OK,OK,USA,34.1848,-97.1264,0
Z73701,Origin-Enid-OK,OK,USA,36.4111,-97.8503,0
Z73717,Origin-Alva-OK,OK,USA,36.805,-98.6971,0
Z73762,Origin-Okarche-OK,OK,USA,35.7137,-97.9721,0
Z73942,Origin-Guymon-OK,OK,USA,36.7395,-101.488,0
Z74110,Origin-Tulsa-OK,OK,USA,36.1812,-95.9542,0
Z74112,Origin-Tulsa-OK,OK,USA,36.1485,-95.9084,0
Z74115,Origin-Tulsa-OK,OK,USA,36.1802,-95.9113,0
Z74116,Origin-Tulsa-OK,OK,USA,36.1695,-95.8241,0
Z74117,Origin-Tulsa-OK,OK,USA,36.236,-95.8851,0
Z74120,Origin-Tulsa-OK,OK,USA,36.1512,-95.9774,0
Z74146,Origin-Tulsa-OK,OK,USA,36.1021,-95.8524,0
Z74301,Origin-Vinita-OK,OK,USA,36.6318,-95.173,0
Z74354,Origin-Miami-OK,OK,USA,36.8807,-94.8714,0
Z74361,Origin-Pryor-OK,OK,USA,36.2942,-95.3029,0
Z74403,Origin-Muskogee-OK,OK,USA,35.72,-95.3369,0
Z74602,Origin-Ponca City-OK,OK,USA,36.6954,-97.1377,0
Z74801,Origin-Shawnee-OK,OK,USA,35.3274,-96.9354,0
Z74948,Origin-Muldrow-OK,OK,USA,35.4318,-94.5657,0
Z75006,Origin-Carrollton-TX,TX,USA,32.9604,-96.8916,0
Z75007,Origin-Carrollton-TX,TX,USA,33.0054,-96.8976,0
Z75019,Origin-Coppell-TX,TX,USA,32.9674,-96.9865,0
Z75020,Origin-Denison-TX,TX,USA,33.7541,-96.5787,0
Z75024,Origin-Plano-TX,TX,USA,33.0771,-96.7985,0
Z75040,Origin-Garland-TX,TX,USA,32.9206,-96.6264,0
Z75041,Origin-Garland-TX,TX,USA,32.8816,-96.646,0
Z75042,Destination-Garland-TX,TX,USA,32.9157,-96.6739,1
Z75050,Origin-Grand Prairie-TX,TX,USA,32.76,-97.0121,0
Z75051,Origin-Grand Prairie-TX,TX,USA,32.729,-97.0042,0
Z75052,Origin-Grand Prairie-TX,TX,USA,32.6757,-97.0234,0
Z75056,Origin-The Colony-TX,TX,USA,33.0815,-96.8895,0
Z75057,Origin-Lewisville-TX,TX,USA,33.0487,-96.9931,0
Z75061,Origin-Irving-TX,TX,USA,32.8268,-96.9614,0
Z75067,Origin-Lewisville-TX,TX,USA,33.0201,-97.0077,0
Z75069,Origin-McKinney-TX,TX,USA,33.1951,-96.6036,0
Z75070,Origin-McKinney-TX,TX,USA,33.2123,-96.6752,0
Z75075,Origin-Plano-TX,TX,USA,33.0248,-96.7403,0
Z75081,Origin-Richardson-TX,TX,USA,32.9491,-96.7092,0
Z75110,Origin-Corsicana-TX,TX,USA,32.0783,-96.4461,0
Z75119,Origin-Ennis-TX,TX,USA,32.3313,-96.6196,0
Z75134,Origin-Lancaster-TX,TX,USA,32.6204,-96.7812,0
Z75137,Origin-Duncanville-TX,TX,USA,32.6349,-96.9134,0
Z75140,Origin-Grand Saline-TX,TX,USA,32.6613,-95.7174,0
Z75149,Origin-Mesquite-TX,TX,USA,32.7674,-96.6075,0
Z75160,Origin-Terrell-TX,TX,USA,32.7478,-96.2892,0
Z75165,Origin-Waxahachie-TX,TX,USA,32.3971,-96.8328,0
Z75172,Origin-Wilmer-TX,TX,USA,32.5989,-96.683,0
Z75182,Origin-Sunnyvale-TX,TX,USA,32.8037,-96.5696,0
Z75201,Origin-Dallas-TX,TX,USA,32.7877,-96.7993,0
Z75206,Origin-Dallas-TX,TX,USA,32.8262,-96.7712,0
Z75207,Origin-Dallas-TX,TX,USA,32.7865,-96.8199,0
Z75212,Origin-Dallas-TX,TX,USA,32.7824,-96.8694,0
Z75215,Origin-Dallas-TX,TX,USA,32.761,-96.7703,0
Z75218,Origin-Dallas-TX,TX,USA,32.8428,-96.6993,0
Z75220,Origin-Dallas-TX,TX,USA,32.868,-96.8631,0
Z75222,Origin-Dallas-TX,TX,USA,32.7673,-96.7775,0
Z75223,Origin-Dallas-TX,TX,USA,32.793,-96.7491,0
Z75226,Origin-Dallas-TX,TX,USA,32.784,-96.7766,0
Z75227,Origin-Dallas-TX,TX,USA,32.7701,-96.69,0
Z75228,Origin-Dallas-TX,TX,USA,32.8252,-96.6795,0
Z75229,Origin-Dallas-TX,TX,USA,32.8954,-96.8597,0
Z75230,Origin-Dallas-TX,TX,USA,32.9013,-96.7905,0
Z75233,Origin-Dallas-TX,TX,USA,32.7044,-96.8722,0
Z75234,Origin-Dallas-TX,TX,USA,32.926,-96.8832,0
Z75235,Origin-Dallas-TX,TX,USA,32.8282,-96.8461,0
Z75236,Origin-Dallas-TX,TX,USA,32.6856,-96.9174,0
Z75237,Origin-Dallas-TX,TX,USA,32.667,-96.8763,0
Z75238,Origin-Dallas-TX,TX,USA,32.8739,-96.7092,0
Z75243,Origin-Dallas-TX,TX,USA,32.9123,-96.7369,0
Z75244,Origin-Dallas-TX,TX,USA,32.9227,-96.8361,0
Z75247,Origin-Dallas-TX,TX,USA,32.818,-96.8792,0
Z75402,Origin-Greenville-TX,TX,USA,33.0825,-96.0897,0
Z75426,Origin-Clarksville-TX,TX,USA,33.6265,-95.0353,0
Z75455,Origin-Mount Pleasant-TX,TX,USA,33.1668,-94.9814,0
Z75460,Origin-Paris-TX,TX,USA,33.6603,-95.5595,0
Z75482,Origin-Sulphur Springs-TX,TX,USA,33.1438,-95.6009,0
Z75603,Origin-Longview-TX,TX,USA,32.3962,-94.7005,0
Z75604,Origin-Longview-TX,TX,USA,32.5239,-94.8068,0
Z75633,Origin-Carthage-TX,TX,USA,32.1452,-94.3125,0
Z75652,Origin-Henderson-TX,TX,USA,32.195,-94.7584,0
Z75656,Origin-Hughes Springs-TX,TX,USA,32.9988,-94.6194,0
Z75657,Origin-Jefferson-TX,TX,USA,32.768,-94.3491,0
Z75662,Origin-Kilgore-TX,TX,USA,32.3872,-94.8744,0
Z75686,Origin-Pittsburg-TX,TX,USA,32.9771,-94.9681,0
Z75704,Origin-Tyler-TX,TX,USA,32.3887,-95.4137,0
Z75708,Origin-Tyler-TX,TX,USA,32.4034,-95.2227,0
Z75765,Origin-Hawkins-TX,TX,USA,32.6172,-95.2244,0
Z75801,Origin-Palestine-TX,TX,USA,31.7795,-95.6332,0
Z76010,Origin-Arlington-TX,TX,USA,32.7235,-97.0849,0
Z76011,Origin-Arlington-TX,TX,USA,32.7538,-97.087,0
Z76015,Origin-Arlington-TX,TX,USA,32.6914,-97.1354,0
Z76051,Origin-Grapevine-TX,TX,USA,32.932,-97.0849,0
Z76102,Origin-Fort Worth-TX,TX,USA,32.7539,-97.3298,0
Z76104,Origin-Fort Worth-TX,TX,USA,32.7303,-97.3199,0
Z76106,Origin-Fort Worth-TX,TX,USA,32.7985,-97.3539,0
Z76107,Origin-Fort Worth-TX,TX,USA,32.7385,-97.3842,0
Z76110,Origin-Fort Worth-TX,TX,USA,32.7063,-97.3379,0
Z76111,Origin-Fort Worth-TX,TX,USA,32.7785,-97.301,0
Z76117,Origin-Haltom City-TX,TX,USA,32.8054,-97.2703,0
Z76131,Origin-Fort Worth-TX,TX,USA,32.8731,-97.3462,0
Z76133,Origin-Fort Worth-TX,TX,USA,32.6555,-97.3776,0
Z76134,Origin-Fort Worth-TX,TX,USA,32.6499,-97.3336,0
Z76137,Origin-Fort Worth-TX,TX,USA,32.8682,-97.2856,0
Z76140,Origin-Fort Worth-TX,TX,USA,32.6304,-97.271,0
Z76164,Origin-Fort Worth-TX,TX,USA,32.7714,-97.2915,0
Z76177,Origin-Fort Worth-TX,TX,USA,32.9499,-97.3141,0
Z76179,Origin-Fort Worth-TX,TX,USA,32.8766,-97.4124,0
Z76201,Origin-Denton-TX,TX,USA,33.2267,-97.1306,0
Z76203,Origin-Denton-TX,TX,USA,33.2465,-97.127,0
Z76259,Origin-Ponder-TX,TX,USA,33.1877,-97.2968,0
Z76262,Origin-Roanoke-TX,TX,USA,33.0002,-97.2187,0
Z76273,Origin-Whitesboro-TX,TX,USA,33.706,-96.9178,0
Z76384,Origin-Vernon-TX,TX,USA,34.1421,-99.2964,0
Z76442,Origin-Comanche-TX,TX,USA,31.9067,-98.6062,0
Z76446,Origin-Dublin-TX,TX,USA,32.0789,-98.3506,0
Z76503,Origin-Temple-TX,TX,USA,31.054,-97.3202,0
Z76504,Origin-Temple-TX,TX,USA,31.0995,-97.3576,0
Z76705,Origin-Waco-TX,TX,USA,31.6099,-97.0882,0
Z76712,Origin-Woodway-TX,TX,USA,31.5141,-97.2354,0
Z76877,Origin-San Saba-TX,TX,USA,31.1909,-98.7413,0
Z76905,Origin-San Angelo-TX,TX,USA,31.5157,-100.349,0
Z77003,Origin-Houston-TX,TX,USA,29.7493,-95.3474,0
Z77007,Origin-Houston-TX,TX,USA,29.7727,-95.4031,0
Z77008,Origin-Houston-TX,TX,USA,29.7988,-95.4095,0
Z77009,Origin-Houston-TX,TX,USA,29.7933,-95.3673,0
Z77013,Origin-Houston-TX,TX,USA,29.7815,-95.2428,0
Z77020,Origin-Houston-TX,TX,USA,29.776,-95.3183,0
Z77022,Origin-Houston-TX,TX,USA,29.8252,-95.378,0
Z77029,Origin-Houston-TX,TX,USA,29.7609,-95.2604,0
Z77032,Destination-Houston-TX,TX,USA,29.945,-95.3415,1
Z77033,Origin-Houston-TX,TX,USA,29.6692,-95.3383,0
Z77036,Origin-Houston-TX,TX,USA,29.7006,-95.5351,0
Z77040,Origin-Houston-TX,TX,USA,29.8784,-95.5334,0
Z77041,Origin-Houston-TX,TX,USA,29.8588,-95.5723,0
Z77043,Origin-Houston-TX,TX,USA,29.8026,-95.5617,0
Z77051,Origin-Houston-TX,TX,USA,29.6655,-95.3687,0
Z77053,Origin-Houston-TX,TX,USA,29.5968,-95.4598,0
Z77054,Origin-Houston-TX,TX,USA,29.6839,-95.3977,0
Z77055,Origin-Houston-TX,TX,USA,29.799,-95.4963,0
Z77061,Origin-Houston-TX,TX,USA,29.6603,-95.2844,0
Z77063,Origin-Houston-TX,TX,USA,29.7345,-95.5226,0
Z77066,Origin-Houston-TX,TX,USA,29.9595,-95.4968,0
Z77073,Origin-Houston-TX,TX,USA,30.0088,-95.4127,0
Z77090,Origin-Houston-TX,TX,USA,30.0128,-95.4513,0
Z77091,Origin-Houston-TX,TX,USA,29.8531,-95.4358,0
Z77099,Origin-Houston-TX,TX,USA,29.6685,-95.5869,0
Z77289,Origin-Houston-TX,TX,USA,29.834,-95.4342,0
Z77305,Origin-Conroe-TX,TX,USA,30.2907,-95.3831,0
Z77338,Origin-Humble-TX,TX,USA,30.0057,-95.2848,0
Z77347,Origin-Humble-TX,TX,USA,29.8341,-95.4342,0
Z77379,Origin-Spring-TX,TX,USA,30.0248,-95.5321,0
Z77380,Origin-Spring-TX,TX,USA,30.1435,-95.4682,0
Z77385,Destination-Conroe-TX,TX,USA,30.1878,-95.4388,1
Z77396,Origin-Humble-TX,TX,USA,29.9517,-95.2678,0
Z77434,Origin-Eagle Lake-TX,TX,USA,29.5755,-96.3208,0
Z77477,Origin-Stafford-TX,TX,USA,29.6262,-95.5714,0
Z77478,Origin-Sugar Land-TX,TX,USA,29.6278,-95.6244,0
Z77489,Origin-Missouri City-TX,TX,USA,29.6012,-95.5177,0
Z77507,Origin-Pasadena-TX,TX,USA,29.6248,-95.0611,0
Z77515,Origin-Angleton-TX,TX,USA,29.1687,-95.4453,0
Z77520,Origin-Baytown-TX,TX,USA,29.7488,-94.9438,0
Z77536,Origin-Deer Park-TX,TX,USA,29.6877,-95.1201,0
Z77541,Origin-Freeport-TX,TX,USA,28.9753,-95.3435,0
Z77550,Origin-Galveston-TX,TX,USA,29.2985,-94.7931,0
Z77551,Origin-Galveston-TX,TX,USA,29.2799,-94.8268,0
Z77571,Origin-La Porte-TX,TX,USA,29.6668,-95.0448,0
Z77705,Origin-Beaumont-TX,TX,USA,30.0096,-94.1139,0
Z77833,Origin-Brenham-TX,TX,USA,30.1837,-96.4025,0
Z77971,Origin-Lolita-TX,TX,USA,28.8532,-96.5273,0
Z77995,Origin-Yoakum-TX,TX,USA,29.2547,-97.1304,0
Z78004,Origin-Bergheim-TX,TX,USA,29.9036,-98.5579,0
Z78006,Origin-Boerne-TX,TX,USA,29.8517,-98.7293,0
Z78043,Origin-Laredo-TX,TX,USA,27.5387,-99.3827,0
Z78045,Origin-Laredo-TX,TX,USA,27.6488,-99.5336,0
Z78140,Origin-Nixon-TX,TX,USA,29.2927,-97.7616,0
Z78154,Origin-Schertz-TX,TX,USA,29.5774,-98.2786,0
Z78201,Origin-San Antonio-TX,TX,USA,29.4669,-98.5251,0
Z78204,Origin-San Antonio-TX,TX,USA,29.4037,-98.5063,0
Z78205,Origin-San Antonio-TX,TX,USA,29.426,-98.4892,0
Z78207,Origin-San Antonio-TX,TX,USA,29.424,-98.5234,0
Z78216,Origin-San Antonio-TX,TX,USA,29.5285,-98.4921,0
Z78218,Origin-San Antonio-TX,TX,USA,29.4943,-98.4043,0
